nr;name;title;abstract;mainAuthor
200303;publication3;mishap moony imitational ;liens supersession bailies undercharge lour denicotinizes catenary darer basinets damming restrictive swagging sugarcoats receptionists intensifier pooled ennoblements infecting ;2003
200304;publication4;spittoons cryptos grotesques bras breathable ;rejudged predestining contracts underwriter secreter pinnaces doubloons episcopalians bites ribber lores midrib pronunciamento crosslet blower auctorial stoopingly ;2003
200305;publication5;frowningly trifid extorsive logrolls guarantying ;subplots whitlow pedicures hysterically dismantling containerizes breathes foolishest omnivore reusability telephoning bureaus contritely hants bishoping reporter flowerets lilliputians automats impoliteness ;2003
200306;publication6;discoursing overturned minimalist zoogenous interstitially ;giants luxations screwed realities grouching disgruntled jai colostomy ionicity rebroadcasting semiformed dictating energizes tenuity skindiving autogenesis undrapes shagbarks hammertoes uplifts ;2003
200307;publication7;mudlarks guiltlessness veinings recombination chaffered ;blusters attaint reflexologies advancements resonants noncontroversially hammier oaks shotguns posteriority mayorships untrained lancelets withdrawable lukewarmly ;2003
200308;publication8;realities emasculating skydiver revelations ampersands ruddle ;superintendents wacs managing winiest declinatory exacerbatingly electrons monarchs railings toluol foresight machinator fanatically purloining ;2003
200309;publication9;moralizes infolded ofttimes spurning prisoner ;slewing floatiest hypnophobias wrestling stilted overrated credentials sectoring corelate fencings dines adaptors ;2003
200400;publication0;caracols rompish hepatics fortunately nickelodeon silliest ;fumeless semestrial disembody puruloid strapping cutey tabs behindhand sorbitol parrots unitizes seafaring cutpurses ;2004
200401;publication1;stopple convoked colluded pockmark forefingers ;seaway paramecia sapiency episcopally overspecializes precondemn goggliest bitts weatherproofed saddlebows princeliness impoliticly biophysiography direfully payees absorbencies mananas standardized hairstyling blatherskite ;2004
201100;publication0;nuttiness perjuries reprovingly stagnancy religions ascribes ;hawkbills garaging relive twinship novelist sprouting nonconcurrent amerce estating sibs pelicans pissed bisectors troopships ;2011
201101;publication1;bamboozle sprightliness properness compassionately anglophiles ;machined misplaying swarty barbless mavericks iterating exalted tympana begrudgingly ooziness movies narcissuses insulator slapdashes letdowns profited zoospores lanyard portress boomier ;2011
201102;publication2;boosted cutely thrivers garrisoning silliness invalidly ;prorater storages argyll captivated tentacled obviousness bicentennially inclosure soarers costliness gatherings meanies cowed ;2011
201103;publication3;frankness hackers incursions perimeters heliotropically ;speculation immensities younkers blooped distresses youthfulness enricher sandblaster cordobas towages incapacitating tawdriness molts ;2011
201104;publication4;violence tinted incarcerated duchesses ;objurgated coolly aweather grislier stretched stunsail unfilled divulgers escapees slimly jittered chatterers ;2011
201105;publication5;legitimize turnbuckle additives ;marquises relearnt cubages ironer berrying vistas messmen wawls gumboil berber valedictories bonos forsythias pistolling animas ;2011
201106;publication6;engendered switchboards frugged gimbaling beadiest ;premenstrually fizgig catalogues kingless wizardry tyros noes coalbox familiarizing embankment pastels assignment kuchen studiousness undoubted leukoma ;2011
201107;publication7;supplicants analgesia endpoints sutler pedants tittering ;blueish winced chirologies bogles redbuds muddleheaded midwived entires contemplations dogsleds crabbiness refuged tariffs misapplies storable cottonmouths ;2011
201108;publication8;hobos tabour thwarted ;spacemen steering profascist halibuts stones overpowered compacting sickles locomotes licker teratoma drums delicates ;2011
201109;publication9;coyness laryngectomy adsorbing subpena whereunto ;clamored groups miry calibrating putrescent primuses excesses obeli unlikely linguine arduously insecurity gilds investors assemblyman rebate phrenic telecast ;2011
201110;publication10;ritualism pedophilia swash mined ;etching alkalise stomachache furbished uncommunicative conurbations spartans novelists regicidal seraphic deters kisses sentimentalist clanged besotting finalization adoptee handpicked sensitometer capuchin ;2011
201111;publication11;lauder entertainment glycols gelidly chlorides rowdyisms ;dominicans lobbied batty bigamizing rotifers hasenpfeffer uncertain prises anklebones reworked candling shunters misbehaving ripples scarcely cloistered marmoreal ;2011
201112;publication12;prelimit establismentarianism nurseling ;maharani unchangeable foretokens psychophysically cycloids cachet snottiest scared bulldogged vier fumiest tatters undid brownstone tabletted ;2011
201113;publication13;cardiographic graben palliation federalizations polymorphism managers ;crossroads federalizations contiguousness cloche inscribes proliferations kindliest frustrations reiterates hydrocephali crisply agitator dingus debtors clanged programmatically subplot deflowered infusing impossibilities ;2011
201114;publication14;reasonless tomahawk recuperative hunkers ;bibliophiles mediating jumbled uptilts keeping dollies poniard shouldst pauperize towies japes kerbing dismortgage urologies prejudger superfluously degummed fetcher ;2011
201115;publication15;roentgenometer radiocast grunions harbored ;disaffiliated craftsmanship revocability pewees impanelled scorify terraria stepladders singletree quackeries hemodialyses blindly executory news clamours tastefully ;2011
201116;publication16;grided transportable redressment ;gutturally rachitic imperturbably conscienceless gluteal strophes objuration intercalations curbstones cheapskate displanted ;2011
201117;publication17;reemphasizes objectionable realigns ;criminologist constable pitiably resounded epics emigrated scrota tatters ravers infectors ;2011
201200;publication0;dicers approvement festively penetrating arrives ;snipes progovernment injector exhibitioner repay nonmechanistic uplander fatness munching cutinizing overinflate titanisms wakefulness dusks lycanthropy desists ;2012
201201;publication1;feynesses strengthened pillager shamrocks inheritable knowingest ;probabilities purificatory grimly gestured chiefs dirtily seams spiritus crediting repatriation prenticed carnelians polarized damascene sleeping nonsuccessive ;2012
201202;publication2;collegially steatopygic swarthiness sociological underwrites ;slurries transmutes frenzily extrapolates potpourris belcher grog bedamns entwining casements shopboys enzymologist ;2012
201203;publication3;footropes marchioness glitches hothouses ;seriation prettily dispirits serenading outsell bounded blackest viselike monkeying creased mediators accommodativeness heydays employment docudramas wickiup redistricting inseminators ;2012
201204;publication4;acquiescence quant spectated ;mugged divorcements hibernators gymkhanas coyer prevaricated unsureness footrope pyxie songwriter goatees incarnadines relapser ;2012
201205;publication5;reopener trine civilized aggravation ;louie corruptive chastising alphabetizers argled optometric foreground disinfected winder interruptions thaddeus ruder inventing naziism saharan ;2012
201206;publication6;undresses marbleizing raticides chymics ;abstractionists obstreperously impended acidoses clumpiest gracelessly legroom lucencies carryouts nobility mandrills bleaters scarification buggering buntings minnesotan showerhead withered baguet singletrees ;2012
201207;publication7;megadeath yellers adobes ;tapholes inveiglement crispers ringtail reburies ceramicists reunify faggots handouts unworried ruddily annuler occasions mewls arbours ;2012
201208;publication8;starting reducibilities madders jaloppy riping ;complementariness turbojets acclimatized leverets polemicists institutionalists revokes zoned impugns cateress parvenus announced deprecates foreigner communists zincky ;2012
201209;publication9;rebound starveling paramecium inflamers ;bloodthirsty derisory fluorites underline sidehill demarcates crepier parachutes barmy gyre prospectively accommodatively foretop ;2012
201210;publication10;adamants kneelers quatrefoils penmanship ;deedy wigglier discussing lollops voiceful cashes sickened smelting plunged lifelessness propmen alleviations regauged ;2012
201300;publication0;cheeks antioxidant miracles dissector nonego doubtable ;mostly deteriorated anaemias peeress wools susceptibility reimposed newish impoundments mistaker ;2013
201301;publication1;lazes putridity biting ;unravel destines junkyards ambients ascorbate obliger microvasculature sidecars egged contentment guatemalan condonations entryways turtledoves agonizingly lyriform airlifts consciences trekked ;2013
