nr;name;title;abstract;mainAuthor
400306;publication6;oversimple stompers sump burgee ;inners femurs unlovelier timbers marketeers preventions admiringly gruesomest clarinetists osteopathist blackballs inscrutably toleration gusting fumers obnoxiety husbandlike fistulas wheeziness savorily ;4003
400307;publication7;roils demobilizes oppositeness ;pigeons baulking symmetric traducement soapboxes sikhs hardener regerminative fallowed calculably crasher prizewinner dipsomaniac natally rewards ;4003
400308;publication8;vitiates marinades flunked anatase ;preexisted ariosos jeers economized tallymen existence covalence papaya dalmatian countenances ;4003
400400;publication0;reaccuses stumblers establishments ;unshaved outboasts hurtful whelping evening shopboys magdalenes tike antisepticizing denouements ;4004
400401;publication1;devoutness charterers readjourning ;hijacks powdering trammed pretentiousness glaciologists madwomen effused outboxes pivoting pings bickerers ;4004
400402;publication2;internationalists adulated patsies unstableness gaps swaging ;lapful repels curari flanging unheeded nicest pioneered voodooed autoimmunizing castration multiradial misunderstand threshes parser chronologists inofficious coatroom presidios lehayim ransomed ;4004
400403;publication3;inlanders initializing carotin ;crutched rechristenings abyssal generally branchlike interpolations hayers countersigns amicableness urgers turntables sideslipped perfumer ;4004
400404;publication4;chevrons thirsted parricidal adenoids cypruses ;topographies drudger fonts probations carefulness contacts actuates miry tautonym concertos dissuadable underspends apposed admixt ;4004
401100;publication0;recrossed opaquer sicklier sapiency distorted ;arbitrations punctilios periodontist reiterated confers enunciating taoism malignantly convulsant inaccuracies grunion stealthier medicably wellsprings naturalist actresses prowled ;4011
401101;publication1;enlightening choses inflexibly pesthole ;thankfully truculence optimistically precox looseness buffets heelers alefs deleting gooneys grump ;4011
401102;publication2;voyaging pronation reputing ;pranked cubits toked undergirded deadlocked repartees specter knockwursts devest navvy polluters tarsus canvased burlesquing enduing feeblemindedly finished durns ;4011
401103;publication3;erases skipper eutrophication ;bloodfins tops aquas coverages sepulchrally pajamas hellenes summery coffeehouses penknives confab ultrafiche discomposes chias bronchitic halflife niftier heartache ;4011
401104;publication4;icebreaker chronological refineries colorants crookneck ;lobules zippier cocker woodlore sulfites physiopathologic cuddles bystanders electrocutes disconsolately ;4011
401105;publication5;cemetaries curmudgeon behaving cheerily watercresses languidness ;analogize dentists loesses peritoneum overattentively durables taxers cloverleaf concocting prounion ginning pretest ;4011
401106;publication6;tenors uglifies autodidactic obstreperously ;crystals hula booster friskiest wiling braky nudniks detraction foretellers recleans manganous subcontracts luridly bronchopneumonia gnarliest clowneries prefixions telecommunication presuppositions ;4011
401107;publication7;discernable nonabrasive embodies wiz ;obfuscated nippily amicability fireworm schilling fantasm mistrials biomedical brasserie popularizing psychopathically skydiver hubcap solicitously ;4011
401108;publication8;negator calculational mindedness belayed ;unease scalds rearousing exordium attributing teaboxes splendidly legumins biorhythm masques tahitian ital halfbacks urethrae humeral arrestee completeness headhunt refreshing lollop ;4011
401109;publication9;preventatives understandingly lousily ;derives choirs apposes justers demobilizations autoinoculation hovels armrests overheats citers iowan ;4011
401110;publication10;pules mercifully lampooning unaccentuated ;cassias getable salesclerks cosmetically seasickness rooming quartets paltering inferrers deficits arsons missives headwaters undersize eyestones tooters ;4011
401111;publication11;noncrystalline glycosidic dissipators blenched redescribe ;bedsprings hopper fragmentariness remotely indefeasibly marauding revetments specifying strafes browsed merlon bugbane parlayed overadorned ;4011
401112;publication12;matureness foamed delicateness metaphysics noire acutes ;alkalized spectroscopes impenetrably streaks triscele kryoliths cumshaws utilized besmirching boxed perceives pumpkins fussbudgets worries regulatable beebees resew ;4011
401113;publication13;firehouses penciled uncial yonder grays pinier ;holidays styling beaky generality funkiest dyspepsy kicky phrenic knowingness tributaries friendliest populi manometric limekiln limiting jumpoff leafage predictiveness ;4011
401114;publication14;waterspout clinkered enrobers galoshes ;says epigrapher kefirs furzes ricks australians processed damocles axseed sunfishes tuberoid placarded migraines shirtfront buzzes kowtower leachier reconversions matildas ;4011
401115;publication15;legates nix immortalizing ;planners snobbiest toadfish downshifting filagreed reposing avionics pseudoaristocratic swanker potluck ;4011
401116;publication16;redeye dulcets charged ;picograms unmanliness covenanted sorceresses graffiti nobeliums biotin machinate skydiver disappointment pocketed impinger becurst cloudiness liquidize swerving kakemonos impotences unconsciously ;4011
401117;publication17;spanless jounciest upwelled ;lasciviousness tactility carrousels czarinas patrolwomen theorizer hollo pews mercurialize denominational inflexibleness combustive lecturer resonators sledges galliard hocks squalors wassailers ;4011
401118;publication18;adductors pupation palpably ;sees dauphins innoxious concelebrate odored slaked ruinate riflery recognized forgoes fogbound guncotton exclave accoutering tiltable fumets ;4011
401119;publication19;sixths endways bingo conforming ;mosts drives employers doctrinairism gainer reduction fingered inevitability behaviors unbelievable toolholder trowed apishly isostatic fountainheads ;4011
401200;publication0;subbings conscientiousness villainy toyish lings secluding ;massifs cruises penology acclaimers falters timesaver drawing stovepipe apnea ajowans fazes crenelation microgrooves copping calamitousness rainmaker agonies wordier crossbeam hocking ;4012
401201;publication1;serializing quavering somalia thermometer trunnions ;virologist insphering labium pistillate mullahs manufacturers ionization petioles tunneling propitiously stagnantly vets dueled rewording semioses snatchier ;4012
401202;publication2;parcelling fatteners sweltriest tanged ;coccyxes tokonoma rewrap swimmily twier postulated begins sundries shelvy kingship copying infatuating expectorates ;4012
401203;publication3;adsorbed wroth unitize alienated sweptback kerosine ;credibility bobbing incorrigibility jobholders disemploying priorate greyest kaput invokes dumpily logarithms darkies ;4012
401204;publication4;possessing marcher slantingly schoolhouses ;compoundable upwardly uncivil unrip ceremonialism chewable gruelingly kickstands dissimilate senses repellers intermeshing ;4012
401205;publication5;disarranges lampoonist pensioner drapable cherenkov ;bringers ethylated venin clair sighting spatters tinners manslayers pledgee meetings inquirers tarsier poleaxe verifies unrewarded laser rainier ambivert ;4012
401206;publication6;breviaries snafuing abettals degenerations baguettes ;petitionee bacchanalian coppices blockbusters jitney dynamisms hurts tests stringed vindicator habitualness zeitgeist noonings ;4012
401207;publication7;antediluvian impugned aliter escaping kinetics ;deciphers emulation dehumidified particulars gastroenterologist biparental hymenopteran globalizing brazenly battered mpg pharmacological miseducated methanols monosexuality arraignment ;4012
401208;publication8;rehearings besieges taximeter anaesthetist cuing ;exponentially nonmilitary trawling cloisters druidesses threated bedquilt reveres deescalate utterer ;4012
401209;publication9;overnighters riser settleability ;chaffing residency dupes commonest subtrahends falterers farting vermonters comestibles tiro jostled requesting hollered resonators ocher ;4012
401210;publication10;indexers pointillist infallibleness fidgetiness ;unburied professes demandingly laggardly distortions gelt otolaryngologies preforms almoners uncapping leggings carapace rhodesians overgrow graecize convenes saturdays feltings mistrials reinjuring ;4012
401211;publication11;angulating carrotiest directs starer ;algorism tonicity perilunes spirituous nouns solderers zither pigeons cotyledonal links nagged heathers runners chagrined compadres registering ;4012
401212;publication12;shover labially selfs unrewarding columbian externs ;repress falters bimester ovaries medevac loafs abstained convented antielectrons epicenters phonily waddler ;4012
401213;publication13;yellers sprinted countersinking ;leaguered foredated enjoyers correlative opulently morphogenetic preventative psychol imbody kiosks wheats xmases joltily recked vestured hemlines magdalenes overembellishing fierceness ;4012
